danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0.475,0.543,10.0,-6.798,0.0,0.0458,0.206,0.00106,0.234,0.38,128.826,audio_features,2sWVKWb6hxcjOqb0m4KYMK,spotify:track:2sWVKWb6hxcjOqb0m4KYMK,https://api.spotify.com/v1/tracks/2sWVKWb6hxcjOqb0m4KYMK,https://api.spotify.com/v1/audio-analysis/2sWVKWb6hxcjOqb0m4KYMK,176815.0,4.0,
0.499,0.501,2.0,-8.498,0.0,0.244,0.251,0.00801,0.103,0.605,138.618,audio_features,1gHod72UWp4w7pAYbOBzVi,spotify:track:1gHod72UWp4w7pAYbOBzVi,https://api.spotify.com/v1/tracks/1gHod72UWp4w7pAYbOBzVi,https://api.spotify.com/v1/audio-analysis/1gHod72UWp4w7pAYbOBzVi,192190.0,4.0,
0.454,0.726,7.0,-8.144,0.0,0.16,0.517,0.0,0.22,0.761,172.43,audio_features,6q8KCP6MWf0ibW2TctBWJY,spotify:track:6q8KCP6MWf0ibW2TctBWJY,https://api.spotify.com/v1/tracks/6q8KCP6MWf0ibW2TctBWJY,https://api.spotify.com/v1/audio-analysis/6q8KCP6MWf0ibW2TctBWJY,193280.0,4.0,
0.58,0.555,5.0,-8.051,0.0,0.0475,0.252,0.0,0.112,0.557,125.396,audio_features,2EDAVRqlYuyrca4ZNAkAP7,spotify:track:2EDAVRqlYuyrca4ZNAkAP7,https://api.spotify.com/v1/tracks/2EDAVRqlYuyrca4ZNAkAP7,https://api.spotify.com/v1/audio-analysis/2EDAVRqlYuyrca4ZNAkAP7,231811.0,4.0,
0.587,0.487,7.0,-7.001,0.0,0.0588,0.534,0.0,0.104,0.545,125.27,audio_features,1ehzWR9ScnFF1PsCPiCubN,spotify:track:1ehzWR9ScnFF1PsCPiCubN,https://api.spotify.com/v1/tracks/1ehzWR9ScnFF1PsCPiCubN,https://api.spotify.com/v1/audio-analysis/1ehzWR9ScnFF1PsCPiCubN,191472.0,4.0,
0.575,0.742,11.0,-6.49,1.0,0.0293,0.345,4.35e-05,0.163,0.696,137.114,audio_features,2v1Wuvc49UjrYVzjEixs0P,spotify:track:2v1Wuvc49UjrYVzjEixs0P,https://api.spotify.com/v1/tracks/2v1Wuvc49UjrYVzjEixs0P,https://api.spotify.com/v1/audio-analysis/2v1Wuvc49UjrYVzjEixs0P,93205.0,4.0,
0.49,0.527,6.0,-7.209,1.0,0.0655,0.0688,6.87e-05,0.109,0.38,148.154,audio_features,1Ez995kTIvZ5rnPNrRl76l,spotify:track:1Ez995kTIvZ5rnPNrRl76l,https://api.spotify.com/v1/tracks/1Ez995kTIvZ5rnPNrRl76l,https://api.spotify.com/v1/audio-analysis/1Ez995kTIvZ5rnPNrRl76l,238494.0,4.0,
0.461,0.501,5.0,-6.455,0.0,0.0678,0.576,1.49e-06,0.092,0.561,158.095,audio_features,0GELyRjqIrjkqA53BL9Tov,spotify:track:0GELyRjqIrjkqA53BL9Tov,https://api.spotify.com/v1/tracks/0GELyRjqIrjkqA53BL9Tov,https://api.spotify.com/v1/audio-analysis/0GELyRjqIrjkqA53BL9Tov,163866.0,4.0,
0.518,0.44,2.0,-7.237,0.0,0.0409,0.261,0.000311,0.107,0.155,78.398,audio_features,5VSK5fDzuEMj0LFWDwdR10,spotify:track:5VSK5fDzuEMj0LFWDwdR10,https://api.spotify.com/v1/tracks/5VSK5fDzuEMj0LFWDwdR10,https://api.spotify.com/v1/audio-analysis/5VSK5fDzuEMj0LFWDwdR10,139923.0,4.0,
0.521,0.647,0.0,-8.601,0.0,0.0427,0.188,1.21e-05,0.0839,0.572,140.533,audio_features,5rsJVqKCIqCL4dMOS9FQLE,spotify:track:5rsJVqKCIqCL4dMOS9FQLE,https://api.spotify.com/v1/tracks/5rsJVqKCIqCL4dMOS9FQLE,https://api.spotify.com/v1/audio-analysis/5rsJVqKCIqCL4dMOS9FQLE,170789.0,4.0,
0.612,0.77,7.0,-10.304,0.0,0.0353,0.0542,0.0135,0.608,0.691,107.021,audio_features,2t2f8SRVqZ7inLKs3Tvg2p,spotify:track:2t2f8SRVqZ7inLKs3Tvg2p,https://api.spotify.com/v1/tracks/2t2f8SRVqZ7inLKs3Tvg2p,https://api.spotify.com/v1/audio-analysis/2t2f8SRVqZ7inLKs3Tvg2p,259067.0,4.0,
0.195,0.734,4.0,-7.792,1.0,0.0638,0.00613,0.187,0.624,0.0714,94.019,audio_features,0cGFw4SOsw1MW1z43eqadV,spotify:track:0cGFw4SOsw1MW1z43eqadV,https://api.spotify.com/v1/tracks/0cGFw4SOsw1MW1z43eqadV,https://api.spotify.com/v1/audio-analysis/0cGFw4SOsw1MW1z43eqadV,251973.0,4.0,
0.662,0.42,5.0,-13.155,0.0,0.138,0.0253,0.0624,0.0903,0.397,84.159,audio_features,58rmaEyv796vDYlk06v9JX,spotify:track:58rmaEyv796vDYlk06v9JX,https://api.spotify.com/v1/tracks/58rmaEyv796vDYlk06v9JX,https://api.spotify.com/v1/audio-analysis/58rmaEyv796vDYlk06v9JX,219454.0,4.0,
0.646,0.765,10.0,-10.698,1.0,0.0524,0.00493,0.107,0.75,0.135,98.014,audio_features,3Ch4bOhEVX9hms8pc54NSt,spotify:track:3Ch4bOhEVX9hms8pc54NSt,https://api.spotify.com/v1/tracks/3Ch4bOhEVX9hms8pc54NSt,https://api.spotify.com/v1/audio-analysis/3Ch4bOhEVX9hms8pc54NSt,191827.0,4.0,
0.484,0.452,9.0,-13.576,1.0,0.034,0.102,0.495,0.114,0.237,159.9,audio_features,7gUVFFMWw9NPCLjir0zb7r,spotify:track:7gUVFFMWw9NPCLjir0zb7r,https://api.spotify.com/v1/tracks/7gUVFFMWw9NPCLjir0zb7r,https://api.spotify.com/v1/audio-analysis/7gUVFFMWw9NPCLjir0zb7r,242973.0,3.0,
0.662,0.763,0.0,-6.955,1.0,0.0935,0.0696,0.00166,0.151,0.375,120.009,audio_features,26lIVFRLZoVPWpOHn8W57t,spotify:track:26lIVFRLZoVPWpOHn8W57t,https://api.spotify.com/v1/tracks/26lIVFRLZoVPWpOHn8W57t,https://api.spotify.com/v1/audio-analysis/26lIVFRLZoVPWpOHn8W57t,246147.0,4.0,
0.684,0.566,5.0,-8.982,0.0,0.0787,0.0651,0.247,0.322,0.541,66.468,audio_features,6nUIhRrZ0RCM7p1I0dECcQ,spotify:track:6nUIhRrZ0RCM7p1I0dECcQ,https://api.spotify.com/v1/tracks/6nUIhRrZ0RCM7p1I0dECcQ,https://api.spotify.com/v1/audio-analysis/6nUIhRrZ0RCM7p1I0dECcQ,215060.0,4.0,
0.565,0.522,0.0,-11.458,1.0,0.038,0.00724,0.0333,0.521,0.208,119.97,audio_features,1cjxi8VFsbt1wfaj3WzJl0,spotify:track:1cjxi8VFsbt1wfaj3WzJl0,https://api.spotify.com/v1/tracks/1cjxi8VFsbt1wfaj3WzJl0,https://api.spotify.com/v1/audio-analysis/1cjxi8VFsbt1wfaj3WzJl0,258240.0,4.0,
0.519,0.52,4.0,-13.305,0.0,0.037,0.0948,0.596,0.172,0.458,156.166,audio_features,64w0rrTjfokA4JxUpVUJZg,spotify:track:64w0rrTjfokA4JxUpVUJZg,https://api.spotify.com/v1/tracks/64w0rrTjfokA4JxUpVUJZg,https://api.spotify.com/v1/audio-analysis/64w0rrTjfokA4JxUpVUJZg,185867.0,4.0,
0.458,0.423,5.0,-11.244,1.0,0.0462,0.18,0.000311,0.129,0.126,168.142,audio_features,1TJNBdVsnyK6R1ZVah7RQ9,spotify:track:1TJNBdVsnyK6R1ZVah7RQ9,https://api.spotify.com/v1/tracks/1TJNBdVsnyK6R1ZVah7RQ9,https://api.spotify.com/v1/audio-analysis/1TJNBdVsnyK6R1ZVah7RQ9,125000.0,4.0,
0.655,0.744,7.0,-4.816,0.0,0.0826,0.0619,0.0,0.296,0.755,80.065,audio_features,569W3UjgzkIYfV9W0BlaKD,spotify:track:569W3UjgzkIYfV9W0BlaKD,https://api.spotify.com/v1/tracks/569W3UjgzkIYfV9W0BlaKD,https://api.spotify.com/v1/audio-analysis/569W3UjgzkIYfV9W0BlaKD,196056.0,4.0,
0.542,0.935,7.0,-4.097,1.0,0.0587,0.0279,1.75e-06,0.111,0.6,136.041,audio_features,228PgiPSMxkYxIEINdZ8H8,spotify:track:228PgiPSMxkYxIEINdZ8H8,https://api.spotify.com/v1/tracks/228PgiPSMxkYxIEINdZ8H8,https://api.spotify.com/v1/audio-analysis/228PgiPSMxkYxIEINdZ8H8,175532.0,4.0,
0.64,0.845,6.0,-5.687,0.0,0.0637,0.118,1.19e-06,0.0582,0.924,152.052,audio_features,6YYljGh0nSVRQD9Tu5lb0B,spotify:track:6YYljGh0nSVRQD9Tu5lb0B,https://api.spotify.com/v1/tracks/6YYljGh0nSVRQD9Tu5lb0B,https://api.spotify.com/v1/audio-analysis/6YYljGh0nSVRQD9Tu5lb0B,205926.0,4.0,
0.826,0.429,5.0,-4.997,0.0,0.104,0.0292,0.0,0.0628,0.921,100.01,audio_features,4vIcKCVTVXwTV7r6Ji0LfP,spotify:track:4vIcKCVTVXwTV7r6Ji0LfP,https://api.spotify.com/v1/tracks/4vIcKCVTVXwTV7r6Ji0LfP,https://api.spotify.com/v1/audio-analysis/4vIcKCVTVXwTV7r6Ji0LfP,167292.0,4.0,
0.713,0.93,11.0,-4.443,0.0,0.0912,0.0361,0.00178,0.131,0.904,125.0,audio_features,5LutNGQhJ9wbkkXt6SFeli,spotify:track:5LutNGQhJ9wbkkXt6SFeli,https://api.spotify.com/v1/tracks/5LutNGQhJ9wbkkXt6SFeli,https://api.spotify.com/v1/audio-analysis/5LutNGQhJ9wbkkXt6SFeli,173640.0,4.0,
0.93,0.445,7.0,-7.992,1.0,0.094,0.279,0.0777,0.107,0.912,129.951,audio_features,1RLgJiTviV219SVvUsk6Lv,spotify:track:1RLgJiTviV219SVvUsk6Lv,https://api.spotify.com/v1/tracks/1RLgJiTviV219SVvUsk6Lv,https://api.spotify.com/v1/audio-analysis/1RLgJiTviV219SVvUsk6Lv,196023.0,4.0,
0.635,0.678,0.0,-4.603,1.0,0.0331,0.0716,2.87e-06,0.252,0.816,170.007,audio_features,5wSsybHfnR1Kbcp5ECgA1c,spotify:track:5wSsybHfnR1Kbcp5ECgA1c,https://api.spotify.com/v1/tracks/5wSsybHfnR1Kbcp5ECgA1c,https://api.spotify.com/v1/audio-analysis/5wSsybHfnR1Kbcp5ECgA1c,202801.0,4.0,
0.632,0.911,7.0,-5.183,1.0,0.13,0.102,0.00537,0.183,0.678,161.986,audio_features,0g4wIIJtaYbeYYrAq4MfLR,spotify:track:0g4wIIJtaYbeYYrAq4MfLR,https://api.spotify.com/v1/tracks/0g4wIIJtaYbeYYrAq4MfLR,https://api.spotify.com/v1/audio-analysis/0g4wIIJtaYbeYYrAq4MfLR,179013.0,4.0,
0.614,0.723,11.0,-5.657,0.0,0.0372,0.033,1.31e-06,0.171,0.74,84.991,audio_features,3nkY59GmC00MNpvkLZuFkK,spotify:track:3nkY59GmC00MNpvkLZuFkK,https://api.spotify.com/v1/tracks/3nkY59GmC00MNpvkLZuFkK,https://api.spotify.com/v1/audio-analysis/3nkY59GmC00MNpvkLZuFkK,186288.0,4.0,
0.767,0.722,5.0,-3.55,1.0,0.0864,0.13,0.0,0.135,0.96,95.009,audio_features,5RdmzcElcqZcgU80nJXDcg,spotify:track:5RdmzcElcqZcgU80nJXDcg,https://api.spotify.com/v1/tracks/5RdmzcElcqZcgU80nJXDcg,https://api.spotify.com/v1/audio-analysis/5RdmzcElcqZcgU80nJXDcg,188486.0,4.0,
0.616,0.682,7.0,-8.024,1.0,0.0275,0.000282,0.00145,0.244,0.777,124.981,audio_features,1z9t09cCzfOz9R8UYjirt8,spotify:track:1z9t09cCzfOz9R8UYjirt8,https://api.spotify.com/v1/tracks/1z9t09cCzfOz9R8UYjirt8,https://api.spotify.com/v1/audio-analysis/1z9t09cCzfOz9R8UYjirt8,236587.0,4.0,
0.632,0.913,7.0,-5.567,0.0,0.0355,0.000583,0.00187,0.165,0.801,109.97,audio_features,5Vwvk3cnOXMFiOgblVqdVA,spotify:track:5Vwvk3cnOXMFiOgblVqdVA,https://api.spotify.com/v1/tracks/5Vwvk3cnOXMFiOgblVqdVA,https://api.spotify.com/v1/audio-analysis/5Vwvk3cnOXMFiOgblVqdVA,186653.0,4.0,
0.615,0.854,11.0,-5.548,0.0,0.0392,0.000382,0.0252,0.0668,0.802,132.071,audio_features,2v5J6VEWxP2s9VESGR7HaK,spotify:track:2v5J6VEWxP2s9VESGR7HaK,https://api.spotify.com/v1/tracks/2v5J6VEWxP2s9VESGR7HaK,https://api.spotify.com/v1/audio-analysis/2v5J6VEWxP2s9VESGR7HaK,203533.0,4.0,
0.554,0.859,2.0,-5.695,0.0,0.0369,0.00172,0.0,0.139,0.664,144.935,audio_features,0FYuGwqvfGxdsJ52hlehIL,spotify:track:0FYuGwqvfGxdsJ52hlehIL,https://api.spotify.com/v1/tracks/0FYuGwqvfGxdsJ52hlehIL,https://api.spotify.com/v1/audio-analysis/0FYuGwqvfGxdsJ52hlehIL,208173.0,4.0,
0.586,0.832,1.0,-5.86,1.0,0.0471,0.023,0.000189,0.079,0.904,169.9,audio_features,6nuyuEXDKMnCzAnSMlR5CM,spotify:track:6nuyuEXDKMnCzAnSMlR5CM,https://api.spotify.com/v1/tracks/6nuyuEXDKMnCzAnSMlR5CM,https://api.spotify.com/v1/audio-analysis/6nuyuEXDKMnCzAnSMlR5CM,197440.0,4.0,
0.617,0.934,5.0,-6.339,1.0,0.0324,0.00637,0.000147,0.269,0.81,114.974,audio_features,5sdMW9SB1TsWFUt9srtHO2,spotify:track:5sdMW9SB1TsWFUt9srtHO2,https://api.spotify.com/v1/tracks/5sdMW9SB1TsWFUt9srtHO2,https://api.spotify.com/v1/audio-analysis/5sdMW9SB1TsWFUt9srtHO2,174587.0,4.0,
0.717,0.524,0.0,-10.258,0.0,0.0827,0.473,0.0199,0.395,0.597,128.016,audio_features,2SkwNGCmIxc8rksO5pvWl2,spotify:track:2SkwNGCmIxc8rksO5pvWl2,https://api.spotify.com/v1/tracks/2SkwNGCmIxc8rksO5pvWl2,https://api.spotify.com/v1/audio-analysis/2SkwNGCmIxc8rksO5pvWl2,138693.0,4.0,
0.466,0.559,9.0,-5.439,1.0,0.0317,0.0368,0.0,0.189,0.464,104.965,audio_features,0utX75FqMJKaK8V2D1WwNY,spotify:track:0utX75FqMJKaK8V2D1WwNY,https://api.spotify.com/v1/tracks/0utX75FqMJKaK8V2D1WwNY,https://api.spotify.com/v1/audio-analysis/0utX75FqMJKaK8V2D1WwNY,135530.0,4.0,
0.603,0.76,0.0,-6.173,1.0,0.161,0.00235,0.0062,0.0739,0.586,92.999,audio_features,4Wj4lWEOijCiMnw2bBKG50,spotify:track:4Wj4lWEOijCiMnw2bBKG50,https://api.spotify.com/v1/tracks/4Wj4lWEOijCiMnw2bBKG50,https://api.spotify.com/v1/audio-analysis/4Wj4lWEOijCiMnw2bBKG50,126378.0,4.0,
0.281,0.796,0.0,-5.573,1.0,0.407,0.0231,0.00373,0.442,0.439,78.432,audio_features,4U40Gfg9gwEyp3u3ZBuaGp,spotify:track:4U40Gfg9gwEyp3u3ZBuaGp,https://api.spotify.com/v1/tracks/4U40Gfg9gwEyp3u3ZBuaGp,https://api.spotify.com/v1/audio-analysis/4U40Gfg9gwEyp3u3ZBuaGp,94655.0,4.0,
0.815,0.567,4.0,-8.464,1.0,0.0305,0.258,0.00716,0.104,0.784,100.867,audio_features,0fva5hJZPp1ehKITkkvmpR,spotify:track:0fva5hJZPp1ehKITkkvmpR,https://api.spotify.com/v1/tracks/0fva5hJZPp1ehKITkkvmpR,https://api.spotify.com/v1/audio-analysis/0fva5hJZPp1ehKITkkvmpR,195953.0,4.0,
0.485,0.682,2.0,-4.22,1.0,0.0436,0.000714,0.0,0.0659,0.588,99.999,audio_features,0aR17nLCJvjcDop7RNQbaF,spotify:track:0aR17nLCJvjcDop7RNQbaF,https://api.spotify.com/v1/tracks/0aR17nLCJvjcDop7RNQbaF,https://api.spotify.com/v1/audio-analysis/0aR17nLCJvjcDop7RNQbaF,239719.0,4.0,
0.397,0.803,7.0,-5.111,1.0,0.116,0.007,3.22e-06,0.313,0.313,76.486,audio_features,7JnawDlUpjOYhxnZcUdGZ7,spotify:track:7JnawDlUpjOYhxnZcUdGZ7,https://api.spotify.com/v1/tracks/7JnawDlUpjOYhxnZcUdGZ7,https://api.spotify.com/v1/audio-analysis/7JnawDlUpjOYhxnZcUdGZ7,199820.0,4.0,
0.294,0.905,9.0,-5.27,0.0,0.127,0.00192,0.0569,0.0476,0.367,117.826,audio_features,5OjEJzp26rq5HTqF7fC3P7,spotify:track:5OjEJzp26rq5HTqF7fC3P7,https://api.spotify.com/v1/tracks/5OjEJzp26rq5HTqF7fC3P7,https://api.spotify.com/v1/audio-analysis/5OjEJzp26rq5HTqF7fC3P7,193205.0,4.0,
0.583,0.606,9.0,-6.363,1.0,0.0525,0.286,0.0,0.101,0.192,111.141,audio_features,3XytFgFyPGCdeBqVO4pC4s,spotify:track:3XytFgFyPGCdeBqVO4pC4s,https://api.spotify.com/v1/tracks/3XytFgFyPGCdeBqVO4pC4s,https://api.spotify.com/v1/audio-analysis/3XytFgFyPGCdeBqVO4pC4s,269825.0,4.0,
0.408,0.828,4.0,-3.633,1.0,0.0604,0.00412,5.88e-06,0.843,0.207,117.908,audio_features,4jZiKgKiqeKG2SpaK143W1,spotify:track:4jZiKgKiqeKG2SpaK143W1,https://api.spotify.com/v1/tracks/4jZiKgKiqeKG2SpaK143W1,https://api.spotify.com/v1/audio-analysis/4jZiKgKiqeKG2SpaK143W1,165890.0,4.0,
0.272,0.644,7.0,-5.839,1.0,0.0524,0.000207,0.0813,0.127,0.4,122.213,audio_features,1JRIXUN5VxSeshy8id2lfp,spotify:track:1JRIXUN5VxSeshy8id2lfp,https://api.spotify.com/v1/tracks/1JRIXUN5VxSeshy8id2lfp,https://api.spotify.com/v1/audio-analysis/1JRIXUN5VxSeshy8id2lfp,217254.0,4.0,
0.305,0.453,7.0,-7.723,1.0,0.0299,0.108,0.000886,0.115,0.223,161.019,audio_features,2VRxD9DQCrQscfKLoGpYOU,spotify:track:2VRxD9DQCrQscfKLoGpYOU,https://api.spotify.com/v1/tracks/2VRxD9DQCrQscfKLoGpYOU,https://api.spotify.com/v1/audio-analysis/2VRxD9DQCrQscfKLoGpYOU,229193.0,3.0,
0.556,0.78,4.0,-6.701,0.0,0.0514,0.0247,0.0114,0.136,0.837,149.018,audio_features,7C59Z5DAy2V664L1EfnuhS,spotify:track:7C59Z5DAy2V664L1EfnuhS,https://api.spotify.com/v1/tracks/7C59Z5DAy2V664L1EfnuhS,https://api.spotify.com/v1/audio-analysis/7C59Z5DAy2V664L1EfnuhS,164671.0,4.0,
0.616,0.448,7.0,-12.749,1.0,0.0247,0.665,0.00256,0.106,0.373,84.531,audio_features,5l5syy7lDuehjnISC21qde,spotify:track:5l5syy7lDuehjnISC21qde,https://api.spotify.com/v1/tracks/5l5syy7lDuehjnISC21qde,https://api.spotify.com/v1/audio-analysis/5l5syy7lDuehjnISC21qde,174142.0,4.0,
0.621,0.33,6.0,-11.694,1.0,0.041,0.808,0.0,0.0916,0.459,138.002,audio_features,11aR9mkirzc4nvnI34Tck3,spotify:track:11aR9mkirzc4nvnI34Tck3,https://api.spotify.com/v1/tracks/11aR9mkirzc4nvnI34Tck3,https://api.spotify.com/v1/audio-analysis/11aR9mkirzc4nvnI34Tck3,175217.0,4.0,
0.861,0.81,4.0,-11.708,1.0,0.0409,0.401,0.0,0.188,0.968,121.047,audio_features,1wpK7tZF2u0FOMSEj5PjVi,spotify:track:1wpK7tZF2u0FOMSEj5PjVi,https://api.spotify.com/v1/tracks/1wpK7tZF2u0FOMSEj5PjVi,https://api.spotify.com/v1/audio-analysis/1wpK7tZF2u0FOMSEj5PjVi,94215.0,4.0,
0.402,0.217,3.0,-10.897,1.0,0.0375,0.947,0.000203,0.125,0.356,137.292,audio_features,0XGCzaGOtG3vemL9vcsjQD,spotify:track:0XGCzaGOtG3vemL9vcsjQD,https://api.spotify.com/v1/tracks/0XGCzaGOtG3vemL9vcsjQD,https://api.spotify.com/v1/audio-analysis/0XGCzaGOtG3vemL9vcsjQD,132253.0,3.0,
0.309,0.896,9.0,-5.549,0.0,0.0439,0.0116,0.0,0.321,0.223,142.079,audio_features,4p1WTHzjN3FPJb6zjCAcXH,spotify:track:4p1WTHzjN3FPJb6zjCAcXH,https://api.spotify.com/v1/tracks/4p1WTHzjN3FPJb6zjCAcXH,https://api.spotify.com/v1/audio-analysis/4p1WTHzjN3FPJb6zjCAcXH,214225.0,3.0,
0.423,0.239,0.0,-12.618,1.0,0.0489,0.959,0.000257,0.126,0.314,181.096,audio_features,57znjNpcTBBNupZwr38TJQ,spotify:track:57znjNpcTBBNupZwr38TJQ,https://api.spotify.com/v1/tracks/57znjNpcTBBNupZwr38TJQ,https://api.spotify.com/v1/audio-analysis/57znjNpcTBBNupZwr38TJQ,148500.0,3.0,
0.609,0.519,2.0,-9.528,0.0,0.0301,0.378,0.0,0.531,0.692,84.994,audio_features,6em684q1bpS9lcUf6weIkS,spotify:track:6em684q1bpS9lcUf6weIkS,https://api.spotify.com/v1/tracks/6em684q1bpS9lcUf6weIkS,https://api.spotify.com/v1/audio-analysis/6em684q1bpS9lcUf6weIkS,202941.0,4.0,
0.711,0.817,5.0,-5.874,1.0,0.0318,0.0801,2.27e-06,0.0795,0.657,126.006,audio_features,6k28ulWSKoHdHqdJJiKJtE,spotify:track:6k28ulWSKoHdHqdJJiKJtE,https://api.spotify.com/v1/tracks/6k28ulWSKoHdHqdJJiKJtE,https://api.spotify.com/v1/audio-analysis/6k28ulWSKoHdHqdJJiKJtE,245714.0,3.0,
0.372,0.9,2.0,-3.286,0.0,0.113,0.00157,0.00649,0.318,0.501,172.081,audio_features,77i4Lh9wNn6P3bglbgGxLE,spotify:track:77i4Lh9wNn6P3bglbgGxLE,https://api.spotify.com/v1/tracks/77i4Lh9wNn6P3bglbgGxLE,https://api.spotify.com/v1/audio-analysis/77i4Lh9wNn6P3bglbgGxLE,158227.0,4.0,
0.352,0.571,2.0,-3.801,0.0,0.0441,3e-05,0.00885,0.125,0.53,99.202,audio_features,15qyDcWWADw0sU3tASkA9N,spotify:track:15qyDcWWADw0sU3tASkA9N,https://api.spotify.com/v1/tracks/15qyDcWWADw0sU3tASkA9N,https://api.spotify.com/v1/audio-analysis/15qyDcWWADw0sU3tASkA9N,211373.0,3.0,
0.395,0.803,10.0,-4.196,0.0,0.0837,0.00185,1.61e-05,0.148,0.589,180.124,audio_features,3h00HzSTS3guFKT5KXJ7b4,spotify:track:3h00HzSTS3guFKT5KXJ7b4,https://api.spotify.com/v1/tracks/3h00HzSTS3guFKT5KXJ7b4,https://api.spotify.com/v1/audio-analysis/3h00HzSTS3guFKT5KXJ7b4,231947.0,4.0,
0.264,0.857,7.0,-4.253,0.0,0.0521,0.00011,3.5e-06,0.217,0.358,135.886,audio_features,7kExnZ8KyxoYu8Tw0LKgvX,spotify:track:7kExnZ8KyxoYu8Tw0LKgvX,https://api.spotify.com/v1/tracks/7kExnZ8KyxoYu8Tw0LKgvX,https://api.spotify.com/v1/audio-analysis/7kExnZ8KyxoYu8Tw0LKgvX,245760.0,4.0,
0.503,0.978,9.0,-3.978,0.0,0.0927,1.06e-05,0.526,0.256,0.61,150.03,audio_features,2KglCkxv2AvRQxGGIXgRtY,spotify:track:2KglCkxv2AvRQxGGIXgRtY,https://api.spotify.com/v1/tracks/2KglCkxv2AvRQxGGIXgRtY,https://api.spotify.com/v1/audio-analysis/2KglCkxv2AvRQxGGIXgRtY,168120.0,4.0,
0.503,0.96,4.0,-3.893,0.0,0.12,4.24e-05,0.0139,0.377,0.465,130.045,audio_features,3WPbpOHB37dtVfgmjgvnVw,spotify:track:3WPbpOHB37dtVfgmjgvnVw,https://api.spotify.com/v1/tracks/3WPbpOHB37dtVfgmjgvnVw,https://api.spotify.com/v1/audio-analysis/3WPbpOHB37dtVfgmjgvnVw,113453.0,4.0,
0.489,0.805,2.0,-4.925,1.0,0.0782,0.00176,0.0,0.197,0.517,132.963,audio_features,0ZZa1sB487C0zjOgBaE8tJ,spotify:track:0ZZa1sB487C0zjOgBaE8tJ,https://api.spotify.com/v1/tracks/0ZZa1sB487C0zjOgBaE8tJ,https://api.spotify.com/v1/audio-analysis/0ZZa1sB487C0zjOgBaE8tJ,178960.0,4.0,
0.581,0.857,7.0,-6.687,1.0,0.0332,0.00275,0.000442,0.0407,0.623,99.994,audio_features,3RNHpvkVPyGErwzfDt1JRV,spotify:track:3RNHpvkVPyGErwzfDt1JRV,https://api.spotify.com/v1/tracks/3RNHpvkVPyGErwzfDt1JRV,https://api.spotify.com/v1/audio-analysis/3RNHpvkVPyGErwzfDt1JRV,303827.0,4.0,
0.542,0.821,9.0,-5.446,0.0,0.0754,0.00953,6.36e-06,0.306,0.613,136.462,audio_features,5L6EgXH4zos1Xx0Ym8bUNR,spotify:track:5L6EgXH4zos1Xx0Ym8bUNR,https://api.spotify.com/v1/tracks/5L6EgXH4zos1Xx0Ym8bUNR,https://api.spotify.com/v1/audio-analysis/5L6EgXH4zos1Xx0Ym8bUNR,170680.0,4.0,
0.621,0.714,5.0,-5.2,0.0,0.0334,0.00953,0.0,0.0635,0.899,114.032,audio_features,0TyKgXjB5tNEKAaZeaBtYT,spotify:track:0TyKgXjB5tNEKAaZeaBtYT,https://api.spotify.com/v1/tracks/0TyKgXjB5tNEKAaZeaBtYT,https://api.spotify.com/v1/audio-analysis/0TyKgXjB5tNEKAaZeaBtYT,213467.0,4.0,
0.707,0.633,0.0,-9.276,1.0,0.0241,0.0297,0.285,0.28,0.651,92.966,audio_features,66m3fGaQrDichM7Sokktfy,spotify:track:66m3fGaQrDichM7Sokktfy,https://api.spotify.com/v1/tracks/66m3fGaQrDichM7Sokktfy,https://api.spotify.com/v1/audio-analysis/66m3fGaQrDichM7Sokktfy,111493.0,4.0,
0.664,0.502,3.0,-8.409,1.0,0.0269,0.685,0.835,0.168,0.513,109.951,audio_features,46jIQCTyo6gbqT8dDVUltO,spotify:track:46jIQCTyo6gbqT8dDVUltO,https://api.spotify.com/v1/tracks/46jIQCTyo6gbqT8dDVUltO,https://api.spotify.com/v1/audio-analysis/46jIQCTyo6gbqT8dDVUltO,144089.0,4.0,
0.66,0.508,2.0,-11.639,1.0,0.0318,0.121,0.738,0.103,0.811,144.991,audio_features,3MYiE5HzpqNRDYCLogdxqf,spotify:track:3MYiE5HzpqNRDYCLogdxqf,https://api.spotify.com/v1/tracks/3MYiE5HzpqNRDYCLogdxqf,https://api.spotify.com/v1/audio-analysis/3MYiE5HzpqNRDYCLogdxqf,208601.0,4.0,
0.606,0.222,9.0,-14.377,1.0,0.0604,0.871,0.9,0.109,0.738,99.776,audio_features,6H5hy9waIHnNChcZSi8Ho3,spotify:track:6H5hy9waIHnNChcZSi8Ho3,https://api.spotify.com/v1/tracks/6H5hy9waIHnNChcZSi8Ho3,https://api.spotify.com/v1/audio-analysis/6H5hy9waIHnNChcZSi8Ho3,153066.0,4.0,
0.644,0.542,4.0,-9.137,0.0,0.0351,0.461,0.492,0.119,0.41,126.786,audio_features,3il9CjlSzQcVO1FNl5YNZ5,spotify:track:3il9CjlSzQcVO1FNl5YNZ5,https://api.spotify.com/v1/tracks/3il9CjlSzQcVO1FNl5YNZ5,https://api.spotify.com/v1/audio-analysis/3il9CjlSzQcVO1FNl5YNZ5,113226.0,4.0,
