artist_id,track_id,artist_popularity
0wmlHdnduAWTeHkzx4dX9O,38VS1Ijf8EPGF0OwjBuxnQ,34
0wmlHdnduAWTeHkzx4dX9O,2QQHGenSalGO7E7AWJaPZq,34
0wmlHdnduAWTeHkzx4dX9O,2qNZHRL2WIbe98f1auPbeu,34
0wmlHdnduAWTeHkzx4dX9O,2r0WuRvSYu6DXxxDIlvooc,34
3vGPbjWONbj9blR6NqBAKv,1SX8HSsHC08dO0sZdi9H7A,27
3vGPbjWONbj9blR6NqBAKv,3LX7AhUOxH7u8yd0u8Kw1t,27
3vGPbjWONbj9blR6NqBAKv,3HSdiL4XEXQ4Bz8cWmlnti,27
1ph6inW1HWQbwPSzoD1y0e,2C3vRo9sT8BnmNl5dqgNQd,31
1ph6inW1HWQbwPSzoD1y0e,5FTB2HBKr630WrSmMedi0v,31
2bp8QF1JExz4O3uINxPSPS,6oc3SBe4Rm62LYLwVx61ni,28
2Ij7GjubJdLi813xVxqt9u,12dK1JpbCLDYFUVPhiEygK,34
2Ij7GjubJdLi813xVxqt9u,4TDxQcce8cM0p13lVy9pyF,34
2Ij7GjubJdLi813xVxqt9u,2bdOJHE1HaNBPivbQSbdqC,34
2Ij7GjubJdLi813xVxqt9u,39oQFGheBK1nf4WIVvlLbj,34
2Ij7GjubJdLi813xVxqt9u,3G9DXvICqdqbJNxp73WPDG,34
2Ij7GjubJdLi813xVxqt9u,1L9iUbnRfsYZxDHFd849lm,34
2Ij7GjubJdLi813xVxqt9u,6WotpuWhW2PItDX0zY4npw,34
2Ij7GjubJdLi813xVxqt9u,3GqTYXTJpMQ0Bma2Qw5bH6,34
