danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,likable
0.184,0.964,7,-4.995,1,0.161,3.7e-05,0.106,0.208,0.145,71.802,audio_features,1JxDVoe1mLYiFd2fLKv1cJ,spotify:track:1JxDVoe1mLYiFd2fLKv1cJ,https://api.spotify.com/v1/tracks/1JxDVoe1mLYiFd2fLKv1cJ,https://api.spotify.com/v1/audio-analysis/1JxDVoe1mLYiFd2fLKv1cJ,308857,5,0
0.544,0.952,8,-6.516,1,0.0483,0.000269,0.0196,0.0954,0.351,94.007,audio_features,06HNCfXJcMnKHmRrkue97s,spotify:track:06HNCfXJcMnKHmRrkue97s,https://api.spotify.com/v1/tracks/06HNCfXJcMnKHmRrkue97s,https://api.spotify.com/v1/audio-analysis/06HNCfXJcMnKHmRrkue97s,291107,4,0
0.499,0.4,10,-10.713,1,0.0602,0.863,0.019,0.0929,0.543,72.799,audio_features,604TjuOvRI4BTt9rlRrCqs,spotify:track:604TjuOvRI4BTt9rlRrCqs,https://api.spotify.com/v1/tracks/604TjuOvRI4BTt9rlRrCqs,https://api.spotify.com/v1/audio-analysis/604TjuOvRI4BTt9rlRrCqs,204524,4,0
0.402,0.525,1,-10.439,0,0.201,0.369,0.00389,0.191,0.791,195.737,audio_features,3Y8syfyA66oauE9NkQIGwe,spotify:track:3Y8syfyA66oauE9NkQIGwe,https://api.spotify.com/v1/tracks/3Y8syfyA66oauE9NkQIGwe,https://api.spotify.com/v1/audio-analysis/3Y8syfyA66oauE9NkQIGwe,181964,4,0
0.716,0.644,2,-5.162,0,0.0688,0.682,0.061,0.267,0.687,115.053,audio_features,6efvpN45pRby2dC0ayfSU7,spotify:track:6efvpN45pRby2dC0ayfSU7,https://api.spotify.com/v1/tracks/6efvpN45pRby2dC0ayfSU7,https://api.spotify.com/v1/audio-analysis/6efvpN45pRby2dC0ayfSU7,230000,4,0
0.554,0.903,8,-3.152,1,0.0515,0.0103,0.0,0.107,0.419,112.998,audio_features,4D4xJ4LyDXBWIf9thFSMAJ,spotify:track:4D4xJ4LyDXBWIf9thFSMAJ,https://api.spotify.com/v1/tracks/4D4xJ4LyDXBWIf9thFSMAJ,https://api.spotify.com/v1/audio-analysis/4D4xJ4LyDXBWIf9thFSMAJ,206827,4,0
0.34,0.491,7,-6.997,1,0.0322,0.432,0.0387,0.226,0.244,176.31,audio_features,5ugEkJcLbQrAkCN2kH7j8S,spotify:track:5ugEkJcLbQrAkCN2kH7j8S,https://api.spotify.com/v1/tracks/5ugEkJcLbQrAkCN2kH7j8S,https://api.spotify.com/v1/audio-analysis/5ugEkJcLbQrAkCN2kH7j8S,254333,3,0
0.717,0.193,9,-16.141,0,0.0459,0.802,0.893,0.0653,0.0447,109.992,audio_features,5ehVOwEZ1Q7Ckkdtq0dY1W,spotify:track:5ehVOwEZ1Q7Ckkdtq0dY1W,https://api.spotify.com/v1/tracks/5ehVOwEZ1Q7Ckkdtq0dY1W,https://api.spotify.com/v1/audio-analysis/5ehVOwEZ1Q7Ckkdtq0dY1W,195136,4,0
0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,audio_features,6E9V9TRlVOLjenGjHemzEH,spotify:track:6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/tracks/6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/audio-analysis/6E9V9TRlVOLjenGjHemzEH,224293,4,0
0.426,0.997,9,-3.235,0,0.229,2.17e-05,0.122,0.037,0.0381,150.587,audio_features,0wgAotx2BRq097ibZcjlji,spotify:track:0wgAotx2BRq097ibZcjlji,https://api.spotify.com/v1/tracks/0wgAotx2BRq097ibZcjlji,https://api.spotify.com/v1/audio-analysis/0wgAotx2BRq097ibZcjlji,175114,4,0
0.632,0.641,11,-9.882,0,0.0266,0.00561,0.221,0.0847,0.384,109.993,audio_features,549OAabZx1SAHudAk6VAUU,spotify:track:549OAabZx1SAHudAk6VAUU,https://api.spotify.com/v1/tracks/549OAabZx1SAHudAk6VAUU,https://api.spotify.com/v1/audio-analysis/549OAabZx1SAHudAk6VAUU,205091,4,0
0.524,0.955,10,-5.568,1,0.0484,0.000158,0.316,0.116,0.301,109.998,audio_features,05eJpA9YX6C25tnJEOgEpH,spotify:track:05eJpA9YX6C25tnJEOgEpH,https://api.spotify.com/v1/tracks/05eJpA9YX6C25tnJEOgEpH,https://api.spotify.com/v1/audio-analysis/05eJpA9YX6C25tnJEOgEpH,377696,3,0
0.329,0.926,10,-3.966,0,0.141,1.68e-05,0.746,0.0816,0.464,185.124,audio_features,4qHgKQGInYni9Ml3l3RO0u,spotify:track:4qHgKQGInYni9Ml3l3RO0u,https://api.spotify.com/v1/tracks/4qHgKQGInYni9Ml3l3RO0u,https://api.spotify.com/v1/audio-analysis/4qHgKQGInYni9Ml3l3RO0u,234834,4,0
0.496,0.963,1,-5.148,1,0.085,3.97e-05,0.00173,0.0879,0.244,130.026,audio_features,40uoWwjCun3axkfsQSUa8Z,spotify:track:40uoWwjCun3axkfsQSUa8Z,https://api.spotify.com/v1/tracks/40uoWwjCun3axkfsQSUa8Z,https://api.spotify.com/v1/audio-analysis/40uoWwjCun3axkfsQSUa8Z,188769,4,0
0.402,0.59,9,-11.171,0,0.178,0.16,0.00279,0.23,0.11,120.005,audio_features,3XpriBFRWfjCGz3VeIx1zT,spotify:track:3XpriBFRWfjCGz3VeIx1zT,https://api.spotify.com/v1/tracks/3XpriBFRWfjCGz3VeIx1zT,https://api.spotify.com/v1/audio-analysis/3XpriBFRWfjCGz3VeIx1zT,268000,4,0
0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,3fqwjXwUGN6vbzIwvyFMhx,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293,4,0
0.858,0.737,1,-5.301,1,0.168,0.17,0.0,0.105,0.222,134.011,audio_features,0J5PWxUI8UQbPT5ldFbc47,spotify:track:0J5PWxUI8UQbPT5ldFbc47,https://api.spotify.com/v1/tracks/0J5PWxUI8UQbPT5ldFbc47,https://api.spotify.com/v1/audio-analysis/0J5PWxUI8UQbPT5ldFbc47,128955,4,0
0.657,0.785,3,-8.428,1,0.037,0.0301,4.62e-06,0.0927,0.769,127.987,audio_features,3PY88239tYBnAv5LQoU2oY,spotify:track:3PY88239tYBnAv5LQoU2oY,https://api.spotify.com/v1/tracks/3PY88239tYBnAv5LQoU2oY,https://api.spotify.com/v1/audio-analysis/3PY88239tYBnAv5LQoU2oY,273587,4,0
0.514,0.836,5,-3.663,1,0.0381,0.112,0.0,0.0878,0.501,143.888,audio_features,23TxRN09aR1RB0G0tFoT0b,spotify:track:23TxRN09aR1RB0G0tFoT0b,https://api.spotify.com/v1/tracks/23TxRN09aR1RB0G0tFoT0b,https://api.spotify.com/v1/audio-analysis/23TxRN09aR1RB0G0tFoT0b,263120,4,0
0.498,0.993,2,-6.298,1,0.0809,0.00028,0.00787,0.155,0.233,99.98,audio_features,1FOp9dG9z5ps8gYQrafzQN,spotify:track:1FOp9dG9z5ps8gYQrafzQN,https://api.spotify.com/v1/tracks/1FOp9dG9z5ps8gYQrafzQN,https://api.spotify.com/v1/audio-analysis/1FOp9dG9z5ps8gYQrafzQN,338053,4,0
0.489,0.595,4,-8.106,0,0.0374,0.00439,0.878,0.0855,0.56,170.05,audio_features,2eMh8ISgK9dylE51SJUixA,spotify:track:2eMh8ISgK9dylE51SJUixA,https://api.spotify.com/v1/tracks/2eMh8ISgK9dylE51SJUixA,https://api.spotify.com/v1/audio-analysis/2eMh8ISgK9dylE51SJUixA,171500,4,0
0.57,0.684,6,-7.054,1,0.0465,0.136,0.0,0.205,0.531,89.012,audio_features,4f3fb3alVLFc8Ga4ncpg7x,spotify:track:4f3fb3alVLFc8Ga4ncpg7x,https://api.spotify.com/v1/tracks/4f3fb3alVLFc8Ga4ncpg7x,https://api.spotify.com/v1/audio-analysis/4f3fb3alVLFc8Ga4ncpg7x,213183,4,0
0.408,0.497,11,-7.515,0,0.0352,0.0165,0.603,0.414,0.0961,55.803,audio_features,7pM9cLbrgRGX1hHElTX92m,spotify:track:7pM9cLbrgRGX1hHElTX92m,https://api.spotify.com/v1/tracks/7pM9cLbrgRGX1hHElTX92m,https://api.spotify.com/v1/audio-analysis/7pM9cLbrgRGX1hHElTX92m,172473,4,0
0.619,0.733,6,-6.699,1,0.138,0.0508,0.0,0.215,0.493,97.023,audio_features,7Ewumzq8MHlC6OwNhBybGl,spotify:track:7Ewumzq8MHlC6OwNhBybGl,https://api.spotify.com/v1/tracks/7Ewumzq8MHlC6OwNhBybGl,https://api.spotify.com/v1/audio-analysis/7Ewumzq8MHlC6OwNhBybGl,202887,4,0
0.665,0.651,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,audio_features,3oDkdAySo1VQQG0ptV7uwa,spotify:track:3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/tracks/3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/audio-analysis/3oDkdAySo1VQQG0ptV7uwa,175755,4,0
0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,audio_features,0g5EKLgdKvNlln7TNqBByK,spotify:track:0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/audio-analysis/0g5EKLgdKvNlln7TNqBByK,220573,4,0
0.349,0.512,4,-6.281,1,0.0988,0.341,0.000216,0.152,0.35,87.618,audio_features,2vFtSdTgAJiSMI66XNO9r8,spotify:track:2vFtSdTgAJiSMI66XNO9r8,https://api.spotify.com/v1/tracks/2vFtSdTgAJiSMI66XNO9r8,https://api.spotify.com/v1/audio-analysis/2vFtSdTgAJiSMI66XNO9r8,328631,5,0
0.717,0.474,5,-8.383,0,0.403,0.0509,0.0,0.139,0.448,123.906,audio_features,0bjgQ24UZGwKikldIyEOgf,spotify:track:0bjgQ24UZGwKikldIyEOgf,https://api.spotify.com/v1/tracks/0bjgQ24UZGwKikldIyEOgf,https://api.spotify.com/v1/audio-analysis/0bjgQ24UZGwKikldIyEOgf,185804,4,0
0.493,0.643,0,-5.19,1,0.0299,0.512,2.43e-05,0.209,0.3,144.704,audio_features,3XKbdb9GB6u3hsnUklQTav,spotify:track:3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/tracks/3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/audio-analysis/3XKbdb9GB6u3hsnUklQTav,321640,4,0
0.318,0.89,0,-6.614,1,0.137,0.000776,0.899,0.4,0.21,111.49,audio_features,0RlDBgXlhYVqatgogKYo1F,spotify:track:0RlDBgXlhYVqatgogKYo1F,https://api.spotify.com/v1/tracks/0RlDBgXlhYVqatgogKYo1F,https://api.spotify.com/v1/audio-analysis/0RlDBgXlhYVqatgogKYo1F,241553,4,0
0.644,0.57,9,-6.994,1,0.052,0.484,0.0,0.299,0.527,113.945,audio_features,2mCF8L0brIs88eH6Kf2h9p,spotify:track:2mCF8L0brIs88eH6Kf2h9p,https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p,https://api.spotify.com/v1/audio-analysis/2mCF8L0brIs88eH6Kf2h9p,212424,4,0
0.399,0.447,11,-10.095,1,0.282,0.907,0.00176,0.196,0.326,163.775,audio_features,1WqgM254IIFUF88gM91wNw,spotify:track:1WqgM254IIFUF88gM91wNw,https://api.spotify.com/v1/tracks/1WqgM254IIFUF88gM91wNw,https://api.spotify.com/v1/audio-analysis/1WqgM254IIFUF88gM91wNw,201562,5,0
0.737,0.672,10,-8.559,1,0.0316,0.579,0.558,0.0716,0.44,107.962,audio_features,4OF8CI4ylNpMbkYtxZN6e6,spotify:track:4OF8CI4ylNpMbkYtxZN6e6,https://api.spotify.com/v1/tracks/4OF8CI4ylNpMbkYtxZN6e6,https://api.spotify.com/v1/audio-analysis/4OF8CI4ylNpMbkYtxZN6e6,214000,4,0
0.432,0.971,2,-5.357,1,0.0677,3.19e-05,0.0222,0.302,0.683,170.061,audio_features,1i9JhqoNK9JVPkXwGxQR4m,spotify:track:1i9JhqoNK9JVPkXwGxQR4m,https://api.spotify.com/v1/tracks/1i9JhqoNK9JVPkXwGxQR4m,https://api.spotify.com/v1/audio-analysis/1i9JhqoNK9JVPkXwGxQR4m,185580,4,0
0.418,0.866,11,-4.033,0,0.0513,0.00381,0.00159,0.581,0.643,130.192,audio_features,1huWqmpiYksaPppQHLDhZP,spotify:track:1huWqmpiYksaPppQHLDhZP,https://api.spotify.com/v1/tracks/1huWqmpiYksaPppQHLDhZP,https://api.spotify.com/v1/audio-analysis/1huWqmpiYksaPppQHLDhZP,248036,4,0
0.595,0.349,8,-7.902,1,0.153,0.797,2.97e-06,0.103,0.231,172.417,audio_features,4YEoVkvvzx5eavtE2u5qG0,spotify:track:4YEoVkvvzx5eavtE2u5qG0,https://api.spotify.com/v1/tracks/4YEoVkvvzx5eavtE2u5qG0,https://api.spotify.com/v1/audio-analysis/4YEoVkvvzx5eavtE2u5qG0,316360,4,0
0.445,0.303,4,-9.643,1,0.0616,0.433,6.45e-06,0.185,0.207,75.063,audio_features,5iGcOpA2ZVzmpi5gqjHQEA,spotify:track:5iGcOpA2ZVzmpi5gqjHQEA,https://api.spotify.com/v1/tracks/5iGcOpA2ZVzmpi5gqjHQEA,https://api.spotify.com/v1/audio-analysis/5iGcOpA2ZVzmpi5gqjHQEA,193800,4,0
0.645,0.74,4,-8.626,0,0.0324,0.223,4.3e-05,0.338,0.672,94.931,audio_features,047ghmBqV2962LxO24aUm9,spotify:track:047ghmBqV2962LxO24aUm9,https://api.spotify.com/v1/tracks/047ghmBqV2962LxO24aUm9,https://api.spotify.com/v1/audio-analysis/047ghmBqV2962LxO24aUm9,172333,4,0
0.516,0.808,3,-6.326,0,0.124,0.000767,0.0,0.31,0.786,94.946,audio_features,4yvKqltUO2ogccevjmT5Yc,spotify:track:4yvKqltUO2ogccevjmT5Yc,https://api.spotify.com/v1/tracks/4yvKqltUO2ogccevjmT5Yc,https://api.spotify.com/v1/audio-analysis/4yvKqltUO2ogccevjmT5Yc,235240,4,0
0.671,0.786,8,-4.857,1,0.14,0.115,0.0,0.363,0.621,106.057,audio_features,78EQ5LZGgviMU9k0zrqv1r,spotify:track:78EQ5LZGgviMU9k0zrqv1r,https://api.spotify.com/v1/tracks/78EQ5LZGgviMU9k0zrqv1r,https://api.spotify.com/v1/audio-analysis/78EQ5LZGgviMU9k0zrqv1r,196817,4,0
0.523,0.954,1,-3.051,1,0.0374,0.00385,1.65e-06,0.243,0.901,141.982,audio_features,5T6DM9qjjngWnukcw0svkX,spotify:track:5T6DM9qjjngWnukcw0svkX,https://api.spotify.com/v1/tracks/5T6DM9qjjngWnukcw0svkX,https://api.spotify.com/v1/audio-analysis/5T6DM9qjjngWnukcw0svkX,215120,4,0
0.661,0.572,1,-7.101,1,0.338,0.0149,0.0,0.175,0.339,159.961,audio_features,1EXgignL7eG2MHErBEAD5d,spotify:track:1EXgignL7eG2MHErBEAD5d,https://api.spotify.com/v1/tracks/1EXgignL7eG2MHErBEAD5d,https://api.spotify.com/v1/audio-analysis/1EXgignL7eG2MHErBEAD5d,180293,4,0
0.745,0.561,0,-4.869,1,0.0807,0.0758,0.0,0.133,0.449,77.557,audio_features,41MCdlvXOl62B7Kv86Bb1v,spotify:track:41MCdlvXOl62B7Kv86Bb1v,https://api.spotify.com/v1/tracks/41MCdlvXOl62B7Kv86Bb1v,https://api.spotify.com/v1/audio-analysis/41MCdlvXOl62B7Kv86Bb1v,248431,4,0
0.655,0.547,6,-5.829,1,0.0406,0.177,3.78e-05,0.118,0.383,132.226,audio_features,0sgnJ5LFjEy2IuQ99NEZ1C,spotify:track:0sgnJ5LFjEy2IuQ99NEZ1C,https://api.spotify.com/v1/tracks/0sgnJ5LFjEy2IuQ99NEZ1C,https://api.spotify.com/v1/audio-analysis/0sgnJ5LFjEy2IuQ99NEZ1C,194387,4,0
0.409,0.252,4,-13.65,1,0.0423,0.397,0.00553,0.112,0.267,155.677,audio_features,1zwnTZVdOd85R5XFpV6vqf,spotify:track:1zwnTZVdOd85R5XFpV6vqf,https://api.spotify.com/v1/tracks/1zwnTZVdOd85R5XFpV6vqf,https://api.spotify.com/v1/audio-analysis/1zwnTZVdOd85R5XFpV6vqf,307358,4,0
0.543,0.483,2,-8.222,1,0.0697,0.285,2.6e-05,0.155,0.183,142.851,audio_features,6qQ8a6M6o5mfj9wTdrbSgG,spotify:track:6qQ8a6M6o5mfj9wTdrbSgG,https://api.spotify.com/v1/tracks/6qQ8a6M6o5mfj9wTdrbSgG,https://api.spotify.com/v1/audio-analysis/6qQ8a6M6o5mfj9wTdrbSgG,218587,4,0
0.49,0.716,4,-6.681,1,0.0441,0.022,0.00048,0.0526,0.288,74.988,audio_features,4WnY4W5KrqglCdIus8X9Bo,spotify:track:4WnY4W5KrqglCdIus8X9Bo,https://api.spotify.com/v1/tracks/4WnY4W5KrqglCdIus8X9Bo,https://api.spotify.com/v1/audio-analysis/4WnY4W5KrqglCdIus8X9Bo,286520,4,0
0.586,0.677,1,-8.343,1,0.0294,0.043,0.0936,0.0884,0.562,144.001,audio_features,1TKlBK9cSrM5u4CiL4SETS,spotify:track:1TKlBK9cSrM5u4CiL4SETS,https://api.spotify.com/v1/tracks/1TKlBK9cSrM5u4CiL4SETS,https://api.spotify.com/v1/audio-analysis/1TKlBK9cSrM5u4CiL4SETS,262280,4,0
0.642,0.762,6,-7.411,1,0.0296,0.00967,5.72e-05,0.182,0.605,113.038,audio_features,5jROdl6MhcmP3O7h2sVgtw,spotify:track:5jROdl6MhcmP3O7h2sVgtw,https://api.spotify.com/v1/tracks/5jROdl6MhcmP3O7h2sVgtw,https://api.spotify.com/v1/audio-analysis/5jROdl6MhcmP3O7h2sVgtw,253200,4,0
0.73,0.679,7,-3.994,1,0.0273,0.00209,0.000256,0.114,0.796,111.959,audio_features,49YzZ6c0PalgJNqZSnfJrn,spotify:track:49YzZ6c0PalgJNqZSnfJrn,https://api.spotify.com/v1/tracks/49YzZ6c0PalgJNqZSnfJrn,https://api.spotify.com/v1/audio-analysis/49YzZ6c0PalgJNqZSnfJrn,161676,4,0
0.658,0.179,8,-10.866,1,0.0448,0.689,0.0,0.17,0.191,128.128,audio_features,0NeJjNlprGfZpeX2LQuN6c,spotify:track:0NeJjNlprGfZpeX2LQuN6c,https://api.spotify.com/v1/tracks/0NeJjNlprGfZpeX2LQuN6c,https://api.spotify.com/v1/audio-analysis/0NeJjNlprGfZpeX2LQuN6c,238560,4,0
0.535,0.723,0,-6.984,1,0.0347,0.0419,3.55e-06,0.206,0.349,107.019,audio_features,6hIS1u7nuJmFE12rXAPMxm,spotify:track:6hIS1u7nuJmFE12rXAPMxm,https://api.spotify.com/v1/tracks/6hIS1u7nuJmFE12rXAPMxm,https://api.spotify.com/v1/audio-analysis/6hIS1u7nuJmFE12rXAPMxm,226080,4,0
0.813,0.532,4,-9.578,0,0.063,0.326,0.856,0.0969,0.29,107.983,audio_features,73OZcwiBI41R0o5TDGeZ7i,spotify:track:73OZcwiBI41R0o5TDGeZ7i,https://api.spotify.com/v1/tracks/73OZcwiBI41R0o5TDGeZ7i,https://api.spotify.com/v1/audio-analysis/73OZcwiBI41R0o5TDGeZ7i,197778,4,0
0.549,0.866,6,-5.306,1,0.0476,0.0733,0.0,0.25,0.767,87.964,audio_features,4O1CExxinEpKZi3861NlTK,spotify:track:4O1CExxinEpKZi3861NlTK,https://api.spotify.com/v1/tracks/4O1CExxinEpKZi3861NlTK,https://api.spotify.com/v1/audio-analysis/4O1CExxinEpKZi3861NlTK,187400,4,0
0.645,0.114,9,-15.768,1,0.356,0.967,0.831,0.112,0.191,78.015,audio_features,2U42jVkNgEU6DoM64eFD7i,spotify:track:2U42jVkNgEU6DoM64eFD7i,https://api.spotify.com/v1/tracks/2U42jVkNgEU6DoM64eFD7i,https://api.spotify.com/v1/audio-analysis/2U42jVkNgEU6DoM64eFD7i,86571,4,0
0.839,0.902,1,-3.612,0,0.0536,0.0868,0.00257,0.272,0.639,114.953,audio_features,42tFTth2jcF7iSo0RBjfJF,spotify:track:42tFTth2jcF7iSo0RBjfJF,https://api.spotify.com/v1/tracks/42tFTth2jcF7iSo0RBjfJF,https://api.spotify.com/v1/audio-analysis/42tFTth2jcF7iSo0RBjfJF,189050,4,0
0.614,0.553,7,-8.225,1,0.169,0.0306,0.0,0.203,0.161,159.999,audio_features,0mCiEhtdRn5YYhefLXcxI7,spotify:track:0mCiEhtdRn5YYhefLXcxI7,https://api.spotify.com/v1/tracks/0mCiEhtdRn5YYhefLXcxI7,https://api.spotify.com/v1/audio-analysis/0mCiEhtdRn5YYhefLXcxI7,240297,4,0
0.544,0.781,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075,audio_features,4gB7HrYHbJVJ5RFOjxmoq4,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4,https://api.spotify.com/v1/tracks/4gB7HrYHbJVJ5RFOjxmoq4,https://api.spotify.com/v1/audio-analysis/4gB7HrYHbJVJ5RFOjxmoq4,221800,4,0
0.555,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.559,134.058,audio_features,6RSNKGdv3nDTHqgw4bdzyF,spotify:track:6RSNKGdv3nDTHqgw4bdzyF,https://api.spotify.com/v1/tracks/6RSNKGdv3nDTHqgw4bdzyF,https://api.spotify.com/v1/audio-analysis/6RSNKGdv3nDTHqgw4bdzyF,216960,4,0
0.36,0.957,8,-5.876,1,0.101,1.97e-05,0.125,0.404,0.216,163.957,audio_features,23qe3H5ToeXOfFj9gSSPrX,spotify:track:23qe3H5ToeXOfFj9gSSPrX,https://api.spotify.com/v1/tracks/23qe3H5ToeXOfFj9gSSPrX,https://api.spotify.com/v1/audio-analysis/23qe3H5ToeXOfFj9gSSPrX,305867,4,0
0.486,0.586,2,-7.493,0,0.0396,0.0186,0.019,0.0496,0.321,177.802,audio_features,4HmUiFK5bCcKR188c63FIJ,spotify:track:4HmUiFK5bCcKR188c63FIJ,https://api.spotify.com/v1/tracks/4HmUiFK5bCcKR188c63FIJ,https://api.spotify.com/v1/audio-analysis/4HmUiFK5bCcKR188c63FIJ,313253,4,0
0.682,0.786,0,-4.944,1,0.0395,0.0622,0.0,0.116,0.609,152.021,audio_features,6X1zhbLzOH4Pw5ip4MTnM1,spotify:track:6X1zhbLzOH4Pw5ip4MTnM1,https://api.spotify.com/v1/tracks/6X1zhbLzOH4Pw5ip4MTnM1,https://api.spotify.com/v1/audio-analysis/6X1zhbLzOH4Pw5ip4MTnM1,191360,4,0
0.235,0.932,1,-4.208,1,0.132,0.000137,0.000119,0.681,0.159,87.543,audio_features,1wT1jaAjqwigxsRu6ooBbt,spotify:track:1wT1jaAjqwigxsRu6ooBbt,https://api.spotify.com/v1/tracks/1wT1jaAjqwigxsRu6ooBbt,https://api.spotify.com/v1/audio-analysis/1wT1jaAjqwigxsRu6ooBbt,201101,4,0
0.544,0.253,3,-12.401,1,0.0304,0.882,0.504,0.108,0.204,100.048,audio_features,47dOtJjjwVkbKW244db2dE,spotify:track:47dOtJjjwVkbKW244db2dE,https://api.spotify.com/v1/tracks/47dOtJjjwVkbKW244db2dE,https://api.spotify.com/v1/audio-analysis/47dOtJjjwVkbKW244db2dE,180078,4,0
0.634,0.523,9,-12.348,1,0.0304,0.147,0.0032,0.153,0.743,113.869,audio_features,4rDmjHyy754Js2SaojUVjZ,spotify:track:4rDmjHyy754Js2SaojUVjZ,https://api.spotify.com/v1/tracks/4rDmjHyy754Js2SaojUVjZ,https://api.spotify.com/v1/audio-analysis/4rDmjHyy754Js2SaojUVjZ,251378,4,0
0.607,0.514,4,-6.631,1,0.0323,0.363,0.0,0.258,0.414,75.978,audio_features,1kFpL1itkwkdhO6kcmNJra,spotify:track:1kFpL1itkwkdhO6kcmNJra,https://api.spotify.com/v1/tracks/1kFpL1itkwkdhO6kcmNJra,https://api.spotify.com/v1/audio-analysis/1kFpL1itkwkdhO6kcmNJra,188291,4,0
0.479,0.937,1,-5.914,1,0.0476,5.44e-06,0.0185,0.34,0.448,94.497,audio_features,0bCVKJmPEOP28h41Qrp77w,spotify:track:0bCVKJmPEOP28h41Qrp77w,https://api.spotify.com/v1/tracks/0bCVKJmPEOP28h41Qrp77w,https://api.spotify.com/v1/audio-analysis/0bCVKJmPEOP28h41Qrp77w,233526,4,0
0.365,0.941,4,-6.59,1,0.171,0.00022,0.00856,0.571,0.231,116.868,audio_features,0nEiGzZ4KvcrAkibCNeFKF,spotify:track:0nEiGzZ4KvcrAkibCNeFKF,https://api.spotify.com/v1/tracks/0nEiGzZ4KvcrAkibCNeFKF,https://api.spotify.com/v1/audio-analysis/0nEiGzZ4KvcrAkibCNeFKF,210465,4,0
0.457,0.981,8,-4.019,1,0.176,1.3e-05,0.17,0.0989,0.0718,125.039,audio_features,5CdHJaOsp8gCZyMhuWmS6o,spotify:track:5CdHJaOsp8gCZyMhuWmS6o,https://api.spotify.com/v1/tracks/5CdHJaOsp8gCZyMhuWmS6o,https://api.spotify.com/v1/audio-analysis/5CdHJaOsp8gCZyMhuWmS6o,221092,4,0
0.605,0.726,11,-6.621,1,0.205,0.203,4.41e-05,0.0737,0.771,171.73,audio_features,4KScM5GlY3D0xoPtydnXrQ,spotify:track:4KScM5GlY3D0xoPtydnXrQ,https://api.spotify.com/v1/tracks/4KScM5GlY3D0xoPtydnXrQ,https://api.spotify.com/v1/audio-analysis/4KScM5GlY3D0xoPtydnXrQ,275347,4,0
0.302,0.917,3,-4.357,0,0.0773,0.0127,0.0461,0.117,0.0839,119.957,audio_features,0QBSV8U9hl1GkdFilmQFNp,spotify:track:0QBSV8U9hl1GkdFilmQFNp,https://api.spotify.com/v1/tracks/0QBSV8U9hl1GkdFilmQFNp,https://api.spotify.com/v1/audio-analysis/0QBSV8U9hl1GkdFilmQFNp,539025,4,0
0.58,0.573,9,-8.137,1,0.061,0.00305,0.0015,0.182,0.477,121.225,audio_features,4wszHgvhXYlN2Io813hLQ1,spotify:track:4wszHgvhXYlN2Io813hLQ1,https://api.spotify.com/v1/tracks/4wszHgvhXYlN2Io813hLQ1,https://api.spotify.com/v1/audio-analysis/4wszHgvhXYlN2Io813hLQ1,177093,4,0
0.73,0.73,0,-7.564,1,0.0355,0.165,0.803,0.103,0.16,140.016,audio_features,3ZOpMqB3PKHRAarzn090WP,spotify:track:3ZOpMqB3PKHRAarzn090WP,https://api.spotify.com/v1/tracks/3ZOpMqB3PKHRAarzn090WP,https://api.spotify.com/v1/audio-analysis/3ZOpMqB3PKHRAarzn090WP,204604,4,0
0.437,0.849,11,-6.75,0,0.0336,0.000436,0.0149,0.108,0.35,83.021,audio_features,0Kpi5PM6kwwm7sjlS3HVTy,spotify:track:0Kpi5PM6kwwm7sjlS3HVTy,https://api.spotify.com/v1/tracks/0Kpi5PM6kwwm7sjlS3HVTy,https://api.spotify.com/v1/audio-analysis/0Kpi5PM6kwwm7sjlS3HVTy,295213,4,0
0.613,0.839,9,-3.799,0,0.0352,0.000854,0.0,0.341,0.526,104.975,audio_features,17hd4ptJCbsEeLj0auPcwy,spotify:track:17hd4ptJCbsEeLj0auPcwy,https://api.spotify.com/v1/tracks/17hd4ptJCbsEeLj0auPcwy,https://api.spotify.com/v1/audio-analysis/17hd4ptJCbsEeLj0auPcwy,223627,4,0
